id,title,tipo,icon,anclajes,lastUpdated,plazas,geometry
"204,C.D.M. Garrapinillos,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-1.0276354297108368,41.68186944743191]"""
"1084,San Antonio de Padua,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8777589677271596,41.62555202343371]"""
"1536,Domingo Ram,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9060016008698651,41.64814087936685]"""
"1087,San Juan de la Cruz,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8923184053278169,41.64118671839965]"""
"450,Frente Colegio Publico Moreno Calvete,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,13,2025-04-22T23:05:49,26,""[-0.9045078609609589,41.65335205930085]"""
"366,Expo Parque del Agua,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,2,2025-04-22T23:05:49,8,""[-0.9099392995856738,41.66842885319353]"""
"827,Zaragoza La Vieja,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.8762194478604195,41.632703484484864]"""
"829,Puente Virrey con Tenor Fleta,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.874564126862705,41.636420688791375]"""
"830,Suiza,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8802713124664306,41.637159862803706]"""
"356,Expo Empresarial,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9032900174423235,41.67036446925343]"""
"836,Franco y López,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.9015919910328524,41.647669399904444]"""
"852,Decathlon Plaza Imperial,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,3,""[-0.9926741359359359,41.631526574955245]"""
"855,IES Élaios,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,6,2025-04-22T23:05:49,6,""[-0.894541982495192,41.667710695406036]"""
"880,CEIP Monsalud,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,4,2025-04-22T23:05:49,8,""[-0.9133044428553463,41.653594029714576]"""
"1972,Jose Luis Serrano Ostariz,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.825629894069393,41.66801647055155]"""
"533,CEIP ESPARTIDERO,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.8228772621300822,41.66956001696407]"""
"886,Centro de Salud Bombarda,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.916012960242115,41.65296365841832]"""
"98,CEIP Espartidero,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,20,2025-04-22T23:05:49,20,""[-0.8219476586435234,41.6694782517599]"""
"1251,Centro Socio Laboral,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-1.024228786560649,41.72070739037328]"""
"895,Seminario,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.9108572648482964,41.6350692023237]"""
"806,Centro de Urbanismo Sostenible,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,9,2025-04-22T23:05:49,9,""[-0.9365762056783659,41.6216594048186]"""
"1874,Alcampo Valdefierro,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9351447923047039,41.6430219367155]"""
"572,IDE Carlos Val,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.918139824500992,41.624181973395665]"""
"1868,Pilar Aranda,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,9,2025-04-22T23:05:49,18,""[-0.9209417472398634,41.65150413187873]"""
"369,Luna Nueva,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,15,2025-04-22T23:05:49,15,""[-0.8963515542051368,41.66728447323623]"""
"84,Andador Gutierrez Mellado,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9125502240486473,41.63806701783873]"""
"149,Esquina Hispanidad con Condes de Aragon,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,12,2025-04-22T23:05:49,12,""[-0.9091770782393435,41.63429545206386]"""
"995,Mercadona,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,7,2025-04-22T23:05:49,7,""[-0.9367489376749308,41.62272130104755]"""
"588,Puerta Facultad de Medicina B,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,16,""[-0.9038634655350839,41.64151786880444]"""
"1531,Daroca,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9073234386120081,41.64948893444363]"""
"1388,Graus con Calanda,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9036507287230913,41.65224433557063]"""
"1102,Parque Palomar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.912059248650718,41.65516304267957]"""
"1007,Antiguo Ambulatorio,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.921157026847786,41.64880315882174]"""
"335,Esquina con Vazquez de Mella,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.9038558487176305,41.63307407157798]"""
"265,C.D.M. Gran Via,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,5,""[-0.9017839003597976,41.64053884637099]"""
"259,Universidad-Biblioteca María Moliner,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,25,2025-04-22T23:05:49,27,""[-0.8981297672519113,41.640570083198135]"""
"1392,Escosura,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8977669488568787,41.646765453673474]"""
"1032,Lagos Azules,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.93309052951174,41.65953566086966]"""
"1550,Pedro Cerbuna,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.897286019724356,41.64064740068919]"""
"1035,Mercadona,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9374568019643609,41.65691905852157]"""
"1036,Mercadona,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.9375076894947989,41.65611427142807]"""
"1379,Arzobispo Soldevilla,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9039054784593913,41.654799132374094]"""
"645,Centro Sociolaboral Mancala,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8960050289057286,41.676479236657215]"""
"656,CEIP Rosales del Canal,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,7,2025-04-22T23:05:49,14,""[-0.9401603190769082,41.63579380455232]"""
"977,Puerto Venecia-Ikea,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,6,""[-0.8908365602517652,41.60732255365341]"""
"672,Departamento de Educación,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.9055294701887168,41.669850761415056]"""
"1645,Alicante,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8870585612254455,41.63152467200167]"""
"1591,San Luis de Francia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8713984416407773,41.640645445712245]"""
"1592,Ricardos,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.870421320900809,41.6415312428234]"""
"14,Colegio Don Bosco,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,6,2025-04-22T23:05:49,12,""[-0.8553835757580339,41.65723005705326]"""
"696,Madalena,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8737316787464692,41.65210734773514]"""
"728,ALCAMPO Utrillas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,5,""[-0.8680023222219797,41.640422153490334]"""
"452,Plaza Las Canteras,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8854942063785037,41.63185228513783]"""
"741,Ribera del Gállego,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,10,""[-0.8496957229474047,41.65676389031088]"""
"787,Centro Cívico Valdefierro,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,7,2025-04-22T23:05:49,8,""[-0.9306943005896643,41.639420848488975]"""
"792,IES Ramón Pignatelli,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,10,2025-04-22T23:05:49,20,""[-0.921942022124772,41.64471209678619]"""
"942,Centro de Salud Seminario,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,12,2025-04-22T23:05:49,12,""[-0.9081481068158092,41.636276335938916]"""
"944,Naútico,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8773677061560097,41.65690006255983]"""
"1255,Santa Inés,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8907299783020499,41.65738697635985]"""
"1735,La Carrasca,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8860455087516483,41.67008225173443]"""
"1743,Blas de Otero,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8857832200660304,41.67071242414931]"""
"1725,Segundo de Chomón,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8857998986161885,41.67673713407491]"""
"1451,Uncastillo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8805952154062388,41.63958605218757]"""
"41,Parque de la Memoria,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8787510519844637,41.63422205525438]"""
"1450,Eduardo S. Hernaz,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8780936838162038,41.63953511592691]"""
"1448,Tenor Fleta,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8778156373509958,41.63806504710072]"""
"1430,San Ignacio de Loyola,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8826606020278827,41.64737985800202]"""
"44,Colegio Nuestra Señora del Carmen,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.8814014227255126,41.645600704382346]"""
"1099,Venancio Huarte,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.8914962616958062,41.62735875726641]"""
"1172,Colegio Compañía de María,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,3,2025-04-22T23:05:49,6,""[-0.8861069804113216,41.64918765392051]"""
"1542,Óvalo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9073649156184656,41.645997561576465]"""
"1123,Edificio el Óvalo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.9072088592518371,41.64635091954567]"""
"1044,Parque de las cometas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,2,2025-04-22T23:05:49,8,""[-0.9007322626970433,41.67440186891416]"""
"693,Urbanización,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,10,""[-0.9076237005729132,41.645510283887226]"""
"491,Frente In Bicycle We Trust,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.8917299064501147,41.64514823721777]"""
"1145,Pignatelli,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8905567358276956,41.65461409283045]"""
"222,Bulevar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8849081034732946,41.64726997894003]"""
"1069,Anselmo Clavé,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,4,2025-04-22T23:05:49,6,""[-0.8935104061660681,41.65021984209081]"""
"1174,Parque de San Pablo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,12,2025-04-22T23:05:49,24,""[-0.8891416797387328,41.65886378016213]"""
"1167,Inicio calle Cosuenda,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.862247429362997,41.65754469793923]"""
"1754,Rosalía de Castro,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8914388587258872,41.66584312942377]"""
"526,Sakura,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.886724963957089,41.66777738992005]"""
"1089,Pista Deportiva Rafaela Aparicio,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8864407381533483,41.663132501884355]"""
"460,Escuela de Arte,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,20,2025-04-22T23:05:49,21,""[-0.8844571453589171,41.662239796518925]"""
"343,Esquina con Matias Pastor Sancho,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8769437010779167,41.675473775844964]"""
"1517,Luis Aula,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8723524326397566,41.63646899984612]"""
"423,Colegio La Salle Montemolin,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,6,""[-0.8701468563696833,41.63681097463392]"""
"449,Calanda con Padre Manjon,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.903956181016037,41.65266617718672]"""
"1535,CEIP Andrés Manjón,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9039257102337191,41.64815726895335]"""
"123,IES Andalan (Interior),Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,13,2025-04-22T23:05:49,14,""[-0.9038755401416947,41.660881853973486]"""
"52,Hospital Miguel Servet,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,22,2025-04-22T23:05:49,44,""[-0.90054164081455,41.635493177573785]"""
"595,Manuel Serrano Sanz,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,13,2025-04-22T23:05:49,26,""[-0.8980278093055475,41.63957775546966]"""
"1262,Palencia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8795401773557255,41.66174542693263]"""
"844,Universidad-CM Pedro Cerbuna,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.901659995559843,41.641110219420206]"""
"372,LLegadas Estacion Intermodal Renfe,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,25,2025-04-22T23:05:49,50,""[-0.9148892965578033,41.65973120654821]"""
"1993,Bozada,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.910666811676396,41.643458563053706]"""
"1333,Fundacion DFA,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8564665416776122,41.657224179281975]"""
"755,Pabellón Puente,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.905600629505561,41.66458418168064]"""
"1351,Ceip valdespartera III,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.9342083144201406,41.627009678836956]"""
"1313,IES Medina Albaida,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8767462022224762,41.6471710091657]"""
"847,Filmoteca,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,10,2025-04-22T23:05:49,20,""[-0.8996325610908235,41.639614705698705]"""
"1561,Santa Teresa con Luis Vives,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8953400179718611,41.63824653860703]"""
"253,Universidad-Físicas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.8995317634148916,41.64176537403162]"""
"1400,Corona de Aragón,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8966299688111004,41.64336738259247]"""
"1381,Hilarión Eslava,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.899600437822747,41.65227687562668]"""
"1687,Biblioteca Santa Orosia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9014231122523058,41.65559786856625]"""
"1045,Padel,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.9008546500910678,41.67399119642794]"""
"351,Expo Empresarial,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9003230235896733,41.6709877834518]"""
"582,Estación Goya,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,16,""[-0.8916054024716271,41.644142163392274]"""
"1210,Espacio Empresas,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,10,2025-04-22T23:05:49,10,""[-0.895897113410856,41.67245572556718]"""
"984,Puerto Venecia-Fitnessdigital,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,6,""[-0.8897420255359674,41.60908264187594]"""
"400,Esquina Mesones de Isuela,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8884328918376518,41.62710385491486]"""
"1397,Burgos con Tarragona,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8945011565043687,41.64805566720585]"""
"1566,Cosme Blasco,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8913074467415647,41.6402398349688]"""
"1403,López Allúe,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8935255637140816,41.644301999439755]"""
"1314,Clínica Nuestra Señora del Pilar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8889849331878944,41.6366396952523]"""
"759,Gran Vía F-52,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,2,2025-04-22T23:05:49,4,""[-0.8917822549608089,41.6444421233093]"""
"1414,Moncasi,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8895145692260931,41.64209794757835]"""
"499,Cercanias Goya Renfe,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.891660953512018,41.64436117797393]"""
"1422,Del Trabajo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.8740418166600489,41.64341328781857]"""
"1435,Francisco Vitoria,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8785421620907207,41.644584895347336]"""
"1494,Fray Luis Urbano,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8595250657300699,41.6435936585553]"""
"1147,Valcarreres,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8858093755383777,41.651060775562215]"""
"1254,Plaza Europa,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8921668172644703,41.658579195070295]"""
"1740,Jorge Manrique,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8852842659224477,41.66889920092125]"""
